pmid,autor,nombres_originales,n_filiaciones,filiacion_ids
36227397,Carbajosa N,"[""Carbajosa Nadia A Longo""]",2,"[""aff_cab4fee785e8fad6"", ""aff_d210e1871288a74e""]"
36227397,Celi A,"[""Celi Ana B""]",2,"[""aff_d6c8886602313529"", ""aff_e20f984e26c57db0""]"
36227397,Correa F,"[""Correa Fernando""]",1,"[""aff_2e05406c637afc62""]"
36227397,Geoghegan P,"[""Geoghegan Patricia A""]",1,"[""aff_766cb72e0d3f027d""]"
36227397,Gironacci M,"[""Gironacci Mariela M""]",2,"[""aff_cab4fee785e8fad6"", ""aff_d210e1871288a74e""]"
36227397,Goldstein J,"[""Goldstein Jorge""]",2,"[""aff_1aea4b70cd0f1de3"", ""aff_acdea9dd918867dd""]"
36227397,Nunez M,"[""Nuñez Myriam""]",1,"[""aff_6c247cf3f0d95846""]"
36227397,Pinto A,"[""Pinto Alipio""]",2,"[""aff_d6c8886602313529"", ""aff_e20f984e26c57db0""]"
36241384,Belforte J,"[""Belforte Juan E""]",1,"[""aff_0ab9a1c91151e2e2""]"
36241384,Braz B,"[""Braz Barbara Y""]",1,"[""aff_6bb7f69568947bcc""]"
36241384,Coll C,"[""Coll Camila""]",1,"[""aff_0ab9a1c91151e2e2""]"
36241384,Keifman E,"[""Keifman Ettel""]",1,"[""aff_0ab9a1c91151e2e2""]"
36241384,Murer M,"[""Murer Mario G""]",1,"[""aff_6bb7f69568947bcc""]"
36241384,Paz R,"[""Paz Rodrigo M""]",1,"[""aff_0ab9a1c91151e2e2""]"
36241384,Tubert C,"[""Tubert Cecilia""]",1,"[""aff_0ab9a1c91151e2e2""]"
36426715,Belluscio M,"[""Belluscio Mariano Andrés""]",2,"[""aff_44027febf1b0938a"", ""aff_df2cc5f49dd034ef""]"
36426715,Coletti M,"[""Coletti Marcos Antonio""]",2,"[""aff_44027febf1b0938a"", ""aff_df2cc5f49dd034ef""]"
36426715,Martinez M,"[""Martinez Maria Cecilia""]",2,"[""aff_330185d41cffdf97"", ""aff_44027febf1b0938a""]"
36426715,Murer M,"[""Murer Mario Gustavo""]",2,"[""aff_44027febf1b0938a"", ""aff_df2cc5f49dd034ef""]"
36426715,Zold C,"[""Zold Camila Lidia""]",2,"[""aff_44027febf1b0938a"", ""aff_df2cc5f49dd034ef""]"
36464947,Ackerman J,"[""Ackerman Judith""]",1,"[""aff_9b7389426363fa82""]"
36464947,Affranchino N,"[""Affranchino Nicolás""]",1,"[""aff_5557dbf5f1fc2971""]"
36464947,Baleani S,"[""Baleani Silvia""]",1,"[""aff_05c0608ea7b8a62d""]"
36464947,Ballester C,"[""Ballester Celeste""]",1,"[""aff_2e26b742398afd5b""]"
36464947,Cazalas M,"[""Cazalas Mariana""]",1,"[""aff_6e81868bbc668696""]"
36464947,Cervetto V,"[""Cervetto Vanesa""]",1,"[""aff_3eeb122d4881154d""]"
36464947,Ciotti A,"[""Ciotti Ana Laura""]",1,"[""aff_e90e74557a03a368""]"
36464947,Cosentino M,"[""Cosentino Mariana""]",1,"[""aff_93be7b35ea076644""]"
36464947,De Carli D,"[""De Carli Domingo Norberto""]",1,"[""aff_20fead52e9a4af72""]"
36464947,De Carli M,"[""De Carli Maria Estela""]",1,"[""aff_20fead52e9a4af72""]"
36464947,EMSKC Group,"[""""]",0,[]
36464947,Fabi M,"[""Fabi Mariana""]",1,"[""aff_b7141a7bb4baec3a""]"
36464947,Goldaracena P,"[""Goldaracena Pablo""]",1,"[""aff_5e719bbeb4c28df6""]"
36464947,Goldsman A,"[""Goldsman Alejandro""]",1,"[""aff_6e81868bbc668696""]"
36464947,Gonzalez G,"[""González Gabriela""]",1,"[""aff_a567857b6f943808""]"
36464947,Hortas M,"[""Hortas María""]",1,"[""aff_a827ccd46b3a49ef""]"
36464947,Magliola R,"[""Magliola Ricardo""]",1,"[""aff_852d74c65cb2b17b""]"
36464947,Manso P,"[""Manso Paula""]",1,"[""aff_eea4425e6779333f""]"
36464947,Murer M,"[""Murer Mario Gustavo""]",1,"[""aff_3277ce55b19887d8""]"
36464947,Pena S,"[""Peña Sonia""]",1,"[""aff_2e26b742398afd5b""]"
36464947,Rios Leiva C,"[""Rios Leiva Cecilia""]",1,"[""aff_ce0edde18a03d3b2""]"
36464947,Roggiero G,"[""Roggiero Gustavo""]",1,"[""aff_8f6e0bafdd101510""]"
36464947,Sardella A,"[""Sardella Angela""]",1,"[""aff_50e8919a2c4db907""]"
36464947,Sicurello M,"[""Sicurello María Irene""]",1,"[""aff_50e8919a2c4db907""]"
36464947,Tolin A,"[""Tolin Ana Laura""]",1,"[""aff_2e26b742398afd5b""]"
36464947,Triguy J,"[""Triguy Jésica""]",1,"[""aff_2e26b742398afd5b""]"
36464947,Urrutia L,"[""Urrutia Luis""]",1,"[""aff_5557dbf5f1fc2971""]"
36464947,Vaccarello M,"[""Vaccarello María""]",1,"[""aff_eb2f0cf983bd67cb""]"
36464947,Vainstein E,"[""Vainstein Eduardo""]",1,"[""aff_05c0608ea7b8a62d""]"
36464947,Villalba C,"[""Villalba Claudia""]",1,"[""aff_749e932adb52c613""]"
36464947,Zold C,"[""Zold Camila Lidia""]",1,"[""aff_3277ce55b19887d8""]"
36549423,Arrizurieta E,"[""Arrizurieta Elvira Emilia""]",1,"[""aff_63ad8f7c0a4628e3""]"
36549423,Azurmendi P,"[""Azurmendi Pablo Javier""]",1,"[""aff_4dc9c984bc78aabb""]"
36549423,Celia A,"[""Celía Alejandro Fabián""]",1,"[""aff_85999b737ff785d5""]"
36549423,Di Ciano L,"[""Di Ciano Luis Alberto""]",1,"[""aff_85999b737ff785d5""]"
36549423,Guevara D,"[""Guevara Darío""]",1,"[""aff_85999b737ff785d5""]"
36549423,Ibarra F,"[""Ibarra Fernando Raúl""]",1,"[""aff_d2c6ad9ca22715f1""]"
36549423,Oddo E,"[""Oddo Elisabet Mónica""]",1,"[""aff_85999b737ff785d5""]"
36549423,Solerno M,"[""Solerno Martín Rogelio""]",1,"[""aff_85999b737ff785d5""]"
36549423,Toledo J,"[""Toledo Jorge Eduardo""]",1,"[""aff_85999b737ff785d5""]"
36549423,Toro A,"[""Toro Ayelén Rayen""]",1,"[""aff_63ad8f7c0a4628e3""]"
36587288,Amaro E,"[""Amaro Edson""]",1,"[""aff_ac9c5f3f7d1bce63""]"
36587288,Armony J,"[""Armony Jorge L""]",1,"[""aff_06a0edf925701fdf""]"
36587288,Deleglise A,"[""Deleglise Alvaro""]",1,"[""aff_e6b686ac84c96869""]"
36587288,Della-Maggiore V,"[""Della-Maggiore Valeria""]",2,"[""aff_e3a9932312863c7d"", ""aff_e6b686ac84c96869""]"
36587288,Donnelly-Kehoe P,"[""Donnelly-Kehoe Patricio Andres""]",1,"[""aff_9005cee62a3569be""]"
36587288,Doyon J,"[""Doyon Julien""]",2,"[""aff_20bf2e253658e8b1"", ""aff_a762ee38f60277af""]"
36587288,Jacobacci F,"[""Jacobacci Florencia""]",1,"[""aff_e6b686ac84c96869""]"
36587288,Jovicich J,"[""Jovicich Jorge""]",1,"[""aff_614740cd77ae0e81""]"
36587288,Yeffal A,"[""Yeffal Abraham""]",1,"[""aff_e6b686ac84c96869""]"
36710956,Martinez M,"[""Martínez María Cecilia""]",2,"[""aff_964a98b67e27aea8"", ""aff_9fc4a4ff7698cbe3""]"
36710956,Silva A,"[""Silva Azul""]",2,"[""aff_9fc4a4ff7698cbe3"", ""aff_bef28628e9901c17""]"
36717499,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_5addbefca958a52e"", ""aff_849cfdb1cdb65021""]"
36717499,Martinez N,"[""Martínez Nora""]",1,"[""aff_9aefa7a6e1eb66a4""]"
36878143,Ayala-Ramirez P,"[""Ayala-Ramírez Paola""]",1,"[""aff_19d406a511925123""]"
36878143,Barragan-Zuniga L,"[""Barragán-Zúñiga Laura Jazel""]",1,"[""aff_12c570ee4eddb01e""]"
36878143,Blanco-Castaneda R,"[""Blanco-Castañeda Ricardo""]",1,"[""aff_12c570ee4eddb01e""]"
36878143,Bueno-Sanchez J,"[""Bueno-Sánchez Julio""]",1,"[""aff_92de607af44c34fb""]"
36878143,Damiano A,"[""Damiano Alicia""]",1,"[""aff_59d3bcd01f2e7653""]"
36878143,Escudero C,"[""Escudero Carlos""]",1,"[""aff_5f7ae0b3b37763d6""]"
36878143,Galaviz-Hernandez C,"[""Galaviz-Hernández Carlos""]",1,"[""aff_cbcace45890bf0ca""]"
36878143,Garcia-Robles R,"[""Garcia-Robles Reggie""]",1,"[""aff_0f6f958d2667a186""]"
36878143,Giachini F,"[""Giachini Fernanda Regina""]",1,"[""aff_77945ec9eeaf853b""]"
36878143,Macias-Salas A,"[""Macías-Salas Alejo""]",1,"[""aff_12c570ee4eddb01e""]"
36878143,Sosa-Macias M,"[""Sosa-Macías Martha""]",1,"[""aff_857869a1ecf4915a""]"
37036956,Amaral M,"[""Amaral María Marta""]",1,"[""aff_50389e14c92e1ed4""]"
37036956,Biani C,"[""Biani Celeste""]",1,"[""aff_7523725681db8020""]"
37036956,Birnberg-Weiss F,"[""Birnberg-Weiss Federico""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Castillo Montanez L,"[""Castillo Montañez Luis""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Fernandez G,"[""Fernández Gabriela Cristina""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Furmento V,"[""Furmento Verónica Alejandra""]",1,"[""aff_7523725681db8020""]"
37036956,La Greca A,"[""La Greca Alejandro""]",1,"[""aff_7523725681db8020""]"
37036956,Landoni V,"[""Landoni Verónica Inés""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Lombardi A,"[""Lombardi Antonella""]",1,"[""aff_7523725681db8020""]"
37036956,Luzzani C,"[""Luzzani Carlos""]",1,"[""aff_7523725681db8020""]"
37036956,Martire-Greco D,"[""Martire-Greco Daiana""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Miriuka S,"[""Miriuka Santiago Gabriel""]",1,"[""aff_7523725681db8020""]"
37036956,Norris A,"[""Norris Alessandra""]",1,"[""aff_7523725681db8020""]"
37036956,Pittaluga J,"[""Pittaluga Jose Ramón""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Rodrigues-Rodriguez N,"[""Rodrigues-Rodriguez Nahuel""]",1,"[""aff_21bd3f49d6be930d""]"
37036956,Sacerdoti F,"[""Sacerdoti Flavia""]",1,"[""aff_50389e14c92e1ed4""]"
37236391,Ilarraz C,"[""Ilarraz Constanza""]",1,"[""aff_0d01a913a8cf6def""]"
37236391,Kasanetz F,"[""Kasanetz Fernando""]",1,"[""aff_8ade7b3feb0a1338""]"
37236391,Trujillo M,"[""Trujillo María Jesús""]",1,"[""aff_0d01a913a8cf6def""]"
37252991,Acuna M,"[""Acuña Mario A""]",1,"[""aff_0ab2c57121296919""]"
37252991,De Luna P,"[""De Luna Paolo""]",1,"[""aff_0ab2c57121296919""]"
37252991,Falkowska M,"[""Falkowska Marta""]",1,"[""aff_0ab2c57121296919""]"
37252991,Kasanetz F,"[""Kasanetz Fernando""]",2,"[""aff_0ab2c57121296919"", ""aff_58be8a264a648e29""]"
37252991,Nevian T,"[""Nevian Thomas""]",1,"[""aff_0ab2c57121296919""]"
37274341,Aguayo C,"[""Aguayo Claudio""]",1,"[""aff_cad92dcdbe845473""]"
37274341,Appel-Rubio J,"[""Appel-Rubio Javiera""]",1,"[""aff_cad92dcdbe845473""]"
37274341,Araya J,"[""Araya Juan""]",2,"[""aff_23313e0c19d215c7"", ""aff_a04f49a3af8b2d02""]"
37274341,Castro E,"[""Castro Erica""]",1,"[""aff_080c88aabeead937""]"
37274341,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_385bd095785cb599"", ""aff_f9e4cc836f986368""]"
37274341,Eriz-Salinas A,"[""Eriz-Salinas Alma""]",1,"[""aff_8bb727ee20213f27""]"
37274341,Guzman-Gutierrez E,"[""Guzmán-Gutiérrez Enrique""]",2,"[""aff_a04f49a3af8b2d02"", ""aff_cad92dcdbe845473""]"
37274341,Mennickent D,"[""Mennickent Daniela""]",3,"[""aff_23313e0c19d215c7"", ""aff_a04f49a3af8b2d02"", ""aff_cad92dcdbe845473""]"
37274341,Opazo M,"[""Opazo Ma Cecilia""]",2,"[""aff_152e8ad6e2c59f7d"", ""aff_6d2dd8dcfaa28249""]"
37274341,Riedel C,"[""Riedel Claudia A""]",2,"[""aff_6d2dd8dcfaa28249"", ""aff_c8f3f0065f8b994e""]"
37274341,Rodriguez A,"[""Rodríguez Andrés""]",2,"[""aff_a04f49a3af8b2d02"", ""aff_bfa35b8652cd6348""]"
37466779,Araujo G,"[""Araujo Gabriel Gomes""]",1,"[""aff_162753459549e1f1""]"
37466779,Carrasco-Wong I,"[""Carrasco-Wong Ivo""]",1,"[""aff_7209ed718d819d8d""]"
37466779,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_385bd095785cb599"", ""aff_a4de4d80af177a8d""]"
37466779,Escudero C,"[""Escudero Carlos""]",2,"[""aff_0f678194300b4103"", ""aff_b1a2e0b488e54984""]"
37466779,Escudero P,"[""Escudero Pablo""]",1,"[""aff_956310065f68a6fd""]"
37466779,Galaviz-Hernandez C,"[""Galaviz-Hernandez Carlos""]",1,"[""aff_de8a27181364f8a8""]"
37466779,Giachini F,"[""Giachini Fernanda R""]",1,"[""aff_162753459549e1f1""]"
37466779,Gonzalez-Ortiz M,"[""González-Ortiz Marcelo""]",2,"[""aff_406c480d8d512641"", ""aff_8d361cdeedd0afb5""]"
37466779,Lima V,"[""Lima Victor V""]",1,"[""aff_162753459549e1f1""]"
37466779,Martin S,"[""Martín Sebastián San""]",2,"[""aff_406c480d8d512641"", ""aff_68de8de95c4c2e5b""]"
37466779,Moller A,"[""Moller Alejandra""]",1,"[""aff_a9f604192f0f9824""]"
37466779,Sosa-Macias M,"[""Sosa-Macias Martha""]",1,"[""aff_de8a27181364f8a8""]"
37466779,Stojanova J,"[""Stojanova Jana""]",1,"[""aff_ed7ee324581c5061""]"
37466779,Teran E,"[""Teran Enrique""]",1,"[""aff_bde1ac9b93d89c05""]"
37466779,on behalf RIVATREM,"[""""]",0,[]
37676461,Azurmendi P,"[""Azurmendi Pablo J""]",2,"[""aff_27640c7d308e68c5"", ""aff_4b4f9972886acc7a""]"
37676461,Di Ciano L,"[""Di Ciano Luis A""]",1,"[""aff_4b4f9972886acc7a""]"
37676461,Ibarra F,"[""Ibarra Fernando R""]",3,"[""aff_03e2d56d2286973e"", ""aff_28d0bbbda0195d6a"", ""aff_bcc2ea3d8a44eeb1""]"
37676461,Oddo E,"[""Oddo Elisabet M""]",2,"[""aff_27640c7d308e68c5"", ""aff_4b4f9972886acc7a""]"
37676461,Silberstein C,"[""Silberstein Claudia""]",1,"[""aff_1f1abed56b5cbb62""]"
37676461,Vlachovsky S,"[""Vlachovsky Sandra G""]",2,"[""aff_27640c7d308e68c5"", ""aff_4b4f9972886acc7a""]"
37683958,Alberquilla S,"[""Alberquilla Samuel""]",1,"[""aff_8d1e699596e6339f""]"
37683958,Coll C,"[""Coll Camila""]",1,"[""aff_9aeea1f770873122""]"
37683958,Keifman E,"[""Keifman Ettel""]",1,"[""aff_2ae1f804569d71aa""]"
37683958,Moratalla R,"[""Moratalla Rosario""]",1,"[""aff_ea25522efdbee1e6""]"
37683958,Murer M,"[""Murer Mario Gustavo""]",1,"[""aff_ef4b740f111118b1""]"
37683958,Reig R,"[""Reig Ramón""]",1,"[""aff_e84ecb011fd83614""]"
37683958,Saez M,"[""Sáez María""]",1,"[""aff_465c5e85ca8f0591""]"
37704516,Amaral M,"[""Amaral María M""]",1,"[""aff_55efb15246a14e45""]"
37704516,Belardo M,"[""Belardo Marcela""]",1,"[""aff_a998d3a4f32feb37""]"
37704516,Bernal A,"[""Bernal Alan M""]",1,"[""aff_09d5ca6c7f06ed0c""]"
37704516,Da Rocha M,"[""Da Rocha Marcelo""]",1,"[""aff_30999dad88c48570""]"
37704516,Fernandez-Brando R,"[""Fernandez-Brando Romina J""]",1,"[""aff_09d5ca6c7f06ed0c""]"
37704516,Ibarra C,"[""Ibarra Cristina A""]",1,"[""aff_c808509f675fc755""]"
37704516,Palermo M,"[""Palermo Marina S""]",1,"[""aff_7420627c42675979""]"
37704516,Sacerdoti F,"[""Sacerdoti Flavia""]",1,"[""aff_55efb15246a14e45""]"
37718031,Belforte J,"[""Belforte Juan Emilio""]",1,"[""aff_1d9442f567adf0ab""]"
37852390,Pancani T,"[""Pancani T""]",1,"[""aff_1c56a7716ccf4ddc""]"
37852390,Surmeier D,"[""Surmeier D J""]",1,"[""aff_87aabd0673c7d810""]"
37852390,Tkatch T,"[""Tkatch T""]",1,"[""aff_d04155fc9ba451f6""]"
37852390,Tubert C,"[""Tubert C""]",1,"[""aff_de40ef1ed7a21232""]"
37852390,Zampese E,"[""Zampese E""]",1,"[""aff_d04155fc9ba451f6""]"
37979924,Amaral M,"[""Amaral María M""]",1,"[""aff_4c7790f8f40143d4""]"
37979924,Chiappetta D,"[""Chiappetta Diego A""]",1,"[""aff_9d4c795197046309""]"
37979924,Gomez F,"[""Gomez Fernando D""]",1,"[""aff_34a26bcc33150d46""]"
37979924,Ibarra C,"[""Ibarra Cristina""]",1,"[""aff_34a26bcc33150d46""]"
37979924,Jancic C,"[""Jancic Carolina""]",1,"[""aff_5103d8f070443079""]"
37979924,Lombardo T,"[""Lombardo Tomas""]",1,"[""aff_62566e29efe16f0c""]"
37979924,Moretton M,"[""Moretton Marcela A""]",1,"[""aff_9d4c795197046309""]"
37979924,Pascuale C,"[""Pascuale Carla A""]",1,"[""aff_1b1659026162c6ab""]"
37979924,Sacerdoti F,"[""Sacerdoti Flavia""]",1,"[""aff_948afcc5f6007442""]"
38019897,Barbehenn A,"[""Barbehenn Alton""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Busch M,"[""Busch Michael P""]",1,"[""aff_db8095ba477bf27b""]"
38019897,Deeks S,"[""Deeks Steven G""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Dwivedi A,"[""Dwivedi Ashok K""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Gibson E,"[""Gibson Erica A""]",1,"[""aff_a0bf9c42d5992fa0""]"
38019897,Gornalusse G,"[""Gornalusse Germán G""]",2,"[""aff_6d7a349a4b6031bf"", ""aff_7d988c4443f307d5""]"
38019897,Hecht F,"[""Hecht Frederick""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Henrich T,"[""Henrich Timothy J""]",1,"[""aff_7d988c4443f307d5""]"
38019897,Hladik F,"[""Hladik Florian""]",3,"[""aff_6d7a349a4b6031bf"", ""aff_7d988c4443f307d5"", ""aff_d63945c2bb3d569e""]"
38019897,Hobbs K,"[""Hobbs Kristen S""]",1,"[""aff_a0bf9c42d5992fa0""]"
38019897,Hoh R,"[""Hoh Rebecca""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Huang M,"[""Huang Meei-Li""]",2,"[""aff_37419cc03f42717c"", ""aff_6d7a349a4b6031bf""]"
38019897,Jerome K,"[""Jerome Keith R""]",2,"[""aff_37419cc03f42717c"", ""aff_6d7a349a4b6031bf""]"
38019897,Lee S,"[""Lee Sulggi A""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Levy C,"[""Levy Claire N""]",2,"[""aff_6d7a349a4b6031bf"", ""aff_7d988c4443f307d5""]"
38019897,Martin J,"[""Martin Jeffrey""]",1,"[""aff_a53bfad2bf5de7d7""]"
38019897,Milush J,"[""Milush Jeffrey""]",1,"[""aff_a0bf9c42d5992fa0""]"
38019897,Pan T,"[""Pan Tony""]",1,"[""aff_a0bf9c42d5992fa0""]"
38019897,Pilcher C,"[""Pilcher Christopher""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Reppetti J,"[""Reppetti Julieta""]",2,"[""aff_38c3c3c215f657b5"", ""aff_7d988c4443f307d5""]"
38019897,Roychoudhury P,"[""Roychoudhury Pavitra""]",2,"[""aff_37419cc03f42717c"", ""aff_6d7a349a4b6031bf""]"
38019897,Siegel D,"[""Siegel David A""]",1,"[""aff_a52748f665b8b99a""]"
38019897,Stone M,"[""Stone Mars""]",1,"[""aff_db8095ba477bf27b""]"
38019897,Thanh C,"[""Thanh Cassandra""]",1,"[""aff_a0bf9c42d5992fa0""]"
38019897,Vo P,"[""Vo Phuong M""]",2,"[""aff_6d7a349a4b6031bf"", ""aff_7d988c4443f307d5""]"
38086442,Fischer Sigel L,"[""Fischer Sigel Lilian K""]",1,"[""aff_4b169babc29c2518""]"
38086442,Sacerdoti F,"[""Sacerdoti Flavia""]",1,"[""aff_c2ddf2e07972ade1""]"
38086442,Sanchez D,"[""Sánchez Daiana S""]",1,"[""aff_4b169babc29c2518""]"
38086442,Silberstein C,"[""Silberstein Claudia""]",1,"[""aff_f298d85cf810daf1""]"
38086442,Zotta E,"[""Zotta Elsa""]",1,"[""aff_1913ae31d7106341""]"
38089623,Abad C,"[""Abad Cilia""]",1,"[""aff_fff5abede2e432af""]"
38089623,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_61fbc19f32d41763"", ""aff_620f45ecb4fa96bd""]"
38089623,Farina M,"[""Farina Mariana""]",1,"[""aff_d11358aa0f36dae7""]"
38089623,Marin R,"[""Marín Reinaldo""]",1,"[""aff_9960a8370a659d14""]"
38289455,Bernabeu R,"[""Bernabeu Ramon""]",1,"[""aff_8c6df4bfe88d35ba""]"
38289455,Faillace M,"[""Faillace Maria Paula""]",1,"[""aff_26d016fa90f43311""]"
38289455,Ortiz J,"[""Ortiz Joaquin""]",1,"[""aff_721a3cd3faabb13b""]"
38289455,Rocco L,"[""Rocco Leandro""]",1,"[""aff_721a3cd3faabb13b""]"
38332013,Della-Maggiore V,"[""Della-Maggiore Valeria""]",2,"[""aff_a81f36201bca7f01"", ""aff_ddd975eed5f34b26""]"
38355584,Belluscio M,"[""Belluscio Mariano Andrés""]",2,"[""aff_90f3214ef1a79e1c"", ""aff_ccdd92511c648e30""]"
38355584,Merlo E,"[""Merlo Emiliano""]",1,"[""aff_745f85fd40dc787d""]"
38355584,Merlo S,"[""Merlo Santiago Abel""]",3,"[""aff_3f24331eaae85406"", ""aff_90f3214ef1a79e1c"", ""aff_ccdd92511c648e30""]"
38355584,Pedreira M,"[""Pedreira Maria Eugenia""]",1,"[""aff_3f24331eaae85406""]"
38788356,Azurmendi P,"[""Azurmendi Pablo J""]",1,"[""aff_a1f0ce2c4b2edb96""]"
38788356,Di Ciano L,"[""Di Ciano Luis A""]",1,"[""aff_36af6c7fc8e47b2b""]"
38788356,Goette N,"[""Goette Nora P""]",1,"[""aff_58dd91ae6139cfcc""]"
38788356,Ibarra F,"[""Ibarra Fernando R""]",1,"[""aff_e8bfa457bdcb8942""]"
38788356,Oddo E,"[""Oddo Elisabet M""]",1,"[""aff_1cae7d78a5c3305c""]"
38788356,Paz L,"[""Paz Leonardo A""]",1,"[""aff_1b25778737a2a0be""]"
38788356,Rodriguez R,"[""Rodríguez Romina S""]",1,"[""aff_6674e461b9602d47""]"
38788356,Silberstein C,"[""Silberstein Claudia""]",1,"[""aff_4ab850075184282f""]"
38788356,Vlachovsky S,"[""Vlachovsky Sandra G""]",1,"[""aff_92c3e52638cda980""]"
38827994,Capurro C,"[""Capurro Claudia""]",1,"[""aff_55bd043e8c0c9815""]"
38827994,Cremaschi G,"[""Cremaschi Graciela Alicia""]",1,"[""aff_093812e66c22cd56""]"
38827994,Larocca M,"[""Larocca Maria Cecilia""]",1,"[""aff_93c55f9c4b9f7e91""]"
38827994,Sobrevia L,"[""Sobrevia Luis""]",5,"[""aff_4222640156e0768d"", ""aff_5186d19e853fb37e"", ""aff_9d121fff2a1f6e1b"", ""aff_cfd79c0a2a5e2ca5"", ""aff_edb0c189f5bdac98""]"
38827994,Vila Petroff M,"[""Vila Petroff Martin""]",1,"[""aff_32a4f194af1f3f3d""]"
38950066,Bekinschtein P,"[""Bekinschtein Pedro""]",1,"[""aff_e7debd25d4130bd2""]"
38950066,Belluscio M,"[""Belluscio Mariano""]",2,"[""aff_71c64e9fc35ba201"", ""aff_80e97758033b2e20""]"
38950066,Coletti M,"[""Coletti Marcos Antonio""]",2,"[""aff_71c64e9fc35ba201"", ""aff_80e97758033b2e20""]"
38950066,Miranda M,"[""Miranda Magdalena""]",1,"[""aff_e7debd25d4130bd2""]"
38950066,Morici J,"[""Morici Juan Facundo""]",1,"[""aff_e7debd25d4130bd2""]"
38950066,Silva A,"[""Silva Azul""]",2,"[""aff_71c64e9fc35ba201"", ""aff_80e97758033b2e20""]"
38956598,Calle-Castillejo C,"[""Calle-Castillejo Claudia""]",1,"[""aff_ec82c621f7aded17""]"
38956598,Echevarria M,"[""Echevarría Miriam""]",2,"[""aff_43d00b9b5574c3d0"", ""aff_d76dc10413910295""]"
38956598,Gonzalez-Vinceiro L,"[""González-Vinceiro Lourdes""]",2,"[""aff_89dc26118788c47f"", ""aff_ec82c621f7aded17""]"
38956598,Hiraldo-Gonzalez L,"[""Hiraldo-González Laura""]",2,"[""aff_89dc26118788c47f"", ""aff_ec82c621f7aded17""]"
38956598,Mayo F,"[""Mayo Francisco""]",2,"[""aff_89dc26118788c47f"", ""aff_ec82c621f7aded17""]"
38956598,Mayo M,"[""Mayo Manuel""]",1,"[""aff_adeeaa9fd97dc6b5""]"
38956598,Netti V,"[""Netti Vanina""]",1,"[""aff_ef1bd2311aeeb254""]"
38956598,Ramirez-Lorca R,"[""Ramírez-Lorca Reposo""]",2,"[""aff_89dc26118788c47f"", ""aff_ec82c621f7aded17""]"
38956598,Rodriguez-Gomez F,"[""Rodríguez-Gómez Francisco D""]",1,"[""aff_ec82c621f7aded17""]"
39055061,Castro-Parodi M,"[""Castro-Parodi Mauricio""]",1,"[""aff_303affa4f4fb01f0""]"
39055061,Damiano A,"[""Damiano Alicia E""]",2,"[""aff_303affa4f4fb01f0"", ""aff_e47e41ed1dc94575""]"
39055061,Giachini F,"[""Giachini Fernanda R""]",1,"[""aff_ae1ab7d3cff96ff5""]"
39055061,Hryciw D,"[""Hryciw Deanne H""]",1,"[""aff_2fdf6c506b16ca3b""]"
39074983,Caffaro P,"[""Caffaro Pedro""]",1,"[""aff_63ef220c64eb8510""]"
39074983,Deleglise A,"[""Deleglise Alvaro""]",1,"[""aff_63ef220c64eb8510""]"
39074983,Della-Maggiore V,"[""Della-Maggiore Valeria""]",3,"[""aff_5583129e55d9bcb7"", ""aff_9a941c1453ee3534"", ""aff_edc29b1ccca97321""]"
39074983,Griffa G,"[""Griffa Guillermina""]",1,"[""aff_63ef220c64eb8510""]"
39074983,Lerner G,"[""Lerner Gonzalo""]",1,"[""aff_63ef220c64eb8510""]"
39074983,Perez-Chada D,"[""Perez-Chada Daniel""]",1,"[""aff_5c9bc85acb69cb37""]"
39074983,Riquelme L,"[""Riquelme Luis""]",1,"[""aff_63ef220c64eb8510""]"
39074983,Solano A,"[""Solano Agustin""]",1,"[""aff_63ef220c64eb8510""]"
39327159,Igaz L,"[""Igaz Lionel M""]",1,"[""aff_3217373d8b1494d6""]"
39327159,Vassallu F,"[""Vassallu Florencia""]",1,"[""aff_121a02d5aa406bb6""]"
39442808,Alvarez R,"[""Alvarez Romina S""]",1,"[""aff_d522327b0a5450a3""]"
39442808,Amaral M,"[""Amaral María M""]",1,"[""aff_0247b809e16a8a45""]"
39442808,Balestracci A,"[""Balestracci Alejandro""]",1,"[""aff_9974c078d51cf92e""]"
39442808,Damiano A,"[""Damiano Alicia E""]",1,"[""aff_1f3851b68845cf1f""]"
39442808,Di Giusto G,"[""Di Giusto Gisela""]",1,"[""aff_494a51b40fb17103""]"
39442808,Giron Reyes D,"[""Girón Reyes Daniel C""]",1,"[""aff_d522327b0a5450a3""]"
