PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid,GeneID,Symbol,Description,TaxID,Organism,CommonName,GeneConcept
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True,4137,MAPT,microtubule associated protein tau,,Homo sapiens,human,MAPT
29755331,title,Gene,c-Fos,FOS,2353,ncbi_gene,True,2353,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",,Homo sapiens,human,FOS
29755331,title,Gene,Egr1,EGR1,1958,ncbi_gene,True,1958,EGR1,early growth response 1,,Homo sapiens,human,EGR1
29755331,title,Gene,Arc,ARC,23237,ncbi_gene,True,23237,ARC,activity regulated cytoskeleton associated protein,,Homo sapiens,human,ARC
29755331,abstract,Gene,c-fos,FOS,2353,ncbi_gene,True,2353,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",,Homo sapiens,human,FOS
29755331,abstract,Gene,Egr1,EGR1,1958,ncbi_gene,True,1958,EGR1,early growth response 1,,Homo sapiens,human,EGR1
29755331,abstract,Gene,arc,ARC,23237,ncbi_gene,True,23237,ARC,activity regulated cytoskeleton associated protein,,Homo sapiens,human,ARC
29790838,abstract,Gene,phosphatidylinositol-3-kinase,PIK3R1,5295,ncbi_gene,True,5295,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,,Homo sapiens,human,PIK3R1
29790838,abstract,Gene,leucine-rich repeat containing 8,LRRC8A,56262,ncbi_gene,True,56262,LRRC8A,leucine rich repeat containing 8 VRAC subunit A,,Homo sapiens,human,LRRC8A
29790838,abstract,Gene,LRRC8,LRRC8A,56262,ncbi_gene,True,56262,LRRC8A,leucine rich repeat containing 8 VRAC subunit A,,Homo sapiens,human,LRRC8A
29807709,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
29807709,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle,STX2
30102439,abstract,Gene,hpl,hp,566096,ncbi_gene,True,566096,hp,haptoglobin,,Danio rerio,zebrafish,HP
30102439,abstract,Gene,hpl,hp,566096,ncbi_gene,True,566096,hp,haptoglobin,,Danio rerio,zebrafish,HP
30102439,abstract,Gene,vascular endothelial growth factor,vegfaa,30682,ncbi_gene,True,30682,vegfaa,vascular endothelial growth factor Aa,,Danio rerio,zebrafish,VEGFAA
30102439,abstract,Gene,VEGF,vegfaa,30682,ncbi_gene,True,30682,vegfaa,vascular endothelial growth factor Aa,,Danio rerio,zebrafish,VEGFAA
30102439,abstract,Gene,hpl,hp,566096,ncbi_gene,True,566096,hp,haptoglobin,,Danio rerio,zebrafish,HP
30139698,abstract,Gene,alpha-galactosidase A,GLA,2717,ncbi_gene,True,2717,GLA,galactosidase alpha,,Homo sapiens,human,GLA
30139698,abstract,Gene,synaptopodin,SYNPO,11346,ncbi_gene,True,11346,SYNPO,synaptopodin,,Homo sapiens,human,SYNPO
30204500,title,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,Vasoactive intestinal peptide,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,matrix metalloproteinase 9,Mmp9,17395,ncbi_gene,True,17395,Mmp9,matrix metallopeptidase 9,,Mus musculus,house mouse,MMP9
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
30204500,abstract,Gene,VIP,Vip,22353,ncbi_gene,True,22353,Vip,vasoactive intestinal polypeptide,,Mus musculus,house mouse,VIP
25157355,abstract,Gene,Gb3,A4galt,63888,ncbi_gene,True,63888,A4galt,"alpha 1,4-galactosyltransferase",,Rattus norvegicus,Norway rat,A4GALT
25392493,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
25392493,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
25392493,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
25392493,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
25392493,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse,TARDBP
25506318,abstract,Gene,dopamine D1/D5 receptors,DRD1,1812,ncbi_gene,True,1812,DRD1,dopamine receptor D1,,Homo sapiens,human,DRD1
25794836,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
25794836,abstract,Gene,stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
25794836,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
25794836,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
25794836,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
25819809,abstract,Gene,Gb3,A4galt,63888,ncbi_gene,True,63888,A4galt,"alpha 1,4-galactosyltransferase",,Rattus norvegicus,Norway rat,A4GALT
25819809,abstract,Gene,vascular endothelial growth factor,Vegfa,83785,ncbi_gene,True,83785,Vegfa,vascular endothelial growth factor A,,Rattus norvegicus,Norway rat,VEGFA
25819809,abstract,Gene,VEGF,Vegfa,83785,ncbi_gene,True,83785,Vegfa,vascular endothelial growth factor A,,Rattus norvegicus,Norway rat,VEGFA
25819809,abstract,Gene,Tumor necrosis factor-alpha,Tnf,24835,ncbi_gene,True,24835,Tnf,tumor necrosis factor,,Rattus norvegicus,Norway rat,TNF
25819809,abstract,Gene,TNF-alpha,Tnf,24835,ncbi_gene,True,24835,Tnf,tumor necrosis factor,,Rattus norvegicus,Norway rat,TNF
25819809,abstract,Gene,TNF-alpha,Tnf,24835,ncbi_gene,True,24835,Tnf,tumor necrosis factor,,Rattus norvegicus,Norway rat,TNF
25819809,abstract,Gene,VEGF,Vegfa,83785,ncbi_gene,True,83785,Vegfa,vascular endothelial growth factor A,,Rattus norvegicus,Norway rat,VEGFA
25819809,abstract,Gene,Gb3,A4galt,63888,ncbi_gene,True,63888,A4galt,"alpha 1,4-galactosyltransferase",,Rattus norvegicus,Norway rat,A4GALT
25819809,abstract,Gene,VEGF,Vegfa,83785,ncbi_gene,True,83785,Vegfa,vascular endothelial growth factor A,,Rattus norvegicus,Norway rat,VEGFA
25856239,abstract,Gene,Kir,KIR2DL4,3805,ncbi_gene,True,3805,KIR2DL4,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",,Homo sapiens,human,KIR2DL4
25856239,abstract,Gene,KDR,KDR,3791,ncbi_gene,True,3791,KDR,kinase insert domain receptor,,Homo sapiens,human,KDR
25981209,abstract,Gene,CREB,Creb1,81646,ncbi_gene,True,81646,Creb1,cAMP responsive element binding protein 1,,Rattus norvegicus,Norway rat,CREB1
25981209,abstract,Gene,HDAC2,Hdac2,84577,ncbi_gene,True,84577,Hdac2,histone deacetylase 2,,Rattus norvegicus,Norway rat,HDAC2
25981209,abstract,Gene,histone deacetylase 2,Hdac2,84577,ncbi_gene,True,84577,Hdac2,histone deacetylase 2,,Rattus norvegicus,Norway rat,HDAC2
26030198,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True,13852,Stx2,syntaxin 2,,Mus musculus,house mouse,STX2
26192095,abstract,Gene,neuronal nitric oxide synthase,Nos1,18125,ncbi_gene,True,18125,Nos1,"nitric oxide synthase 1, neuronal",,Mus musculus,house mouse,NOS1
26192095,abstract,Gene,nNOS,Nos1,18125,ncbi_gene,True,18125,Nos1,"nitric oxide synthase 1, neuronal",,Mus musculus,house mouse,NOS1
26335361,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human,STX1A
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human,A4GALT
26335361,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human,A4GALT
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human,A4GALT
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26335361,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human,STX2
26470817,abstract,Gene,Na(+)/H(+) exchanger (NHE)-1,SLC9A1,6548,ncbi_gene,True,6548,SLC9A1,solute carrier family 9 member A1,,Homo sapiens,human,SLC9A1
26470817,abstract,Gene,NHE-2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
26470817,abstract,Gene,NHE-3,SLC9A3,6550,ncbi_gene,True,6550,SLC9A3,solute carrier family 9 member A3,,Homo sapiens,human,SLC9A3
26484945,abstract,Gene,5-HT2A receptors,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT2A -/-,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT2A -/-,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT2A -/-,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT1A,Htr1a,15550,ncbi_gene,True,15550,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,,Mus musculus,house mouse,HTR1A
26484945,abstract,Gene,5-HT2A -/-,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT1A,Htr1a,15550,ncbi_gene,True,15550,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,,Mus musculus,house mouse,HTR1A
26484945,abstract,Gene,5-HT2A receptors,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT1A,Htr1a,15550,ncbi_gene,True,15550,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,,Mus musculus,house mouse,HTR1A
26484945,abstract,Gene,5-HT2A,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,5-HT1A,Htr1a,15550,ncbi_gene,True,15550,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,,Mus musculus,house mouse,HTR1A
26484945,abstract,Gene,5-HT1A,Htr1a,15550,ncbi_gene,True,15550,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,,Mus musculus,house mouse,HTR1A
26484945,abstract,Gene,5-HT2A,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26484945,abstract,Gene,PLC,Hspg2,15530,ncbi_gene,True,15530,Hspg2,perlecan (heparan sulfate proteoglycan 2),,Mus musculus,house mouse,HSPG2
26493441,abstract,Gene,CaMKII,CAMK2G,818,ncbi_gene,True,818,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,,Homo sapiens,human,CAMK2G
26568619,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
26568619,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
26568619,abstract,Gene,Bax,BAX,581,ncbi_gene,True,581,BAX,"BCL2 associated X, apoptosis regulator",,Homo sapiens,human,BAX
26568619,abstract,Gene,caspase-3,CASP3,836,ncbi_gene,True,836,CASP3,caspase 3,,Homo sapiens,human,CASP3
26568619,abstract,Gene,Bax,BAX,581,ncbi_gene,True,581,BAX,"BCL2 associated X, apoptosis regulator",,Homo sapiens,human,BAX
26568619,abstract,Gene,caspase-3,CASP3,836,ncbi_gene,True,836,CASP3,caspase 3,,Homo sapiens,human,CASP3
26568619,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
26568619,abstract,Gene,caspase-3,CASP3,836,ncbi_gene,True,836,CASP3,caspase 3,,Homo sapiens,human,CASP3
26568619,abstract,Gene,AQP1/4,AQP1,358,ncbi_gene,True,358,AQP1,aquaporin 1 (Colton blood group),,Homo sapiens,human,AQP1
26568619,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True,366,AQP9,aquaporin 9,,Homo sapiens,human,AQP9
26568619,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human,AQP3
26779016,abstract,Gene,5-HT2A,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26779016,abstract,Gene,htr2a,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
26779016,abstract,Gene,htr2a,Htr2a,15558,ncbi_gene,True,15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,,Mus musculus,house mouse,HTR2A
27016779,abstract,Gene,Transient receptor potential vanilloid 1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
27016779,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
27016779,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
27016779,abstract,Gene,TRPV-1,TRPV1,7442,ncbi_gene,True,7442,TRPV1,transient receptor potential cation channel subfamily V member 1,,Homo sapiens,human,TRPV1
27191152,title,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,title,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,Aquaporin 2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,RCCD1,RCCD1,91433,ncbi_gene,True,91433,RCCD1,RCC1 domain containing 1,,Homo sapiens,human,RCCD1
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,RCCD1,RCCD1,91433,ncbi_gene,True,91433,RCCD1,RCC1 domain containing 1,,Homo sapiens,human,RCCD1
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27191152,abstract,Gene,NHE2,SLC9A2,6549,ncbi_gene,True,6549,SLC9A2,solute carrier family 9 member A2,,Homo sapiens,human,SLC9A2
27191152,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human,AQP2
27321160,title,Gene,ERK,MAPK1,5594,ncbi_gene,True,5594,MAPK1,mitogen-activated protein kinase 1,,Homo sapiens,human,MAPK1
27321160,abstract,Gene,ERK,MAPK1,5594,ncbi_gene,True,5594,MAPK1,mitogen-activated protein kinase 1,,Homo sapiens,human,MAPK1
27321160,abstract,Gene,ERK,MAPK1,5594,ncbi_gene,True,5594,MAPK1,mitogen-activated protein kinase 1,,Homo sapiens,human,MAPK1
27321160,abstract,Gene,ERK,MAPK1,5594,ncbi_gene,True,5594,MAPK1,mitogen-activated protein kinase 1,,Homo sapiens,human,MAPK1
27342375,title,Gene,caveolin-1,CAV1,857,ncbi_gene,True,857,CAV1,caveolin 1,,Homo sapiens,human,CAV1
27431292,abstract,Gene,dopamine D1 and D2 receptors,Drd1,13488,ncbi_gene,True,13488,Drd1,dopamine receptor D1,,Mus musculus,house mouse,DRD1
27431292,abstract,Gene,D2 receptor,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,Drd2,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,Drd2,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,Drd2,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27431292,abstract,Gene,D2R,Drd2,13489,ncbi_gene,True,13489,Drd2,dopamine receptor D2,,Mus musculus,house mouse,DRD2
27488203,abstract,Gene,hypoxia inducible factor-1 alpha,HIF1A,3091,ncbi_gene,True,3091,HIF1A,hypoxia inducible factor 1 subunit alpha,,Homo sapiens,human,HIF1A
27488203,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True,3091,HIF1A,hypoxia inducible factor 1 subunit alpha,,Homo sapiens,human,HIF1A
27488203,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True,3091,HIF1A,hypoxia inducible factor 1 subunit alpha,,Homo sapiens,human,HIF1A
27488203,abstract,Gene,FAAH,FAAH,2166,ncbi_gene,True,2166,FAAH,fatty acid amide hydrolase,,Homo sapiens,human,FAAH
27488203,abstract,Gene,Bax,BAX,581,ncbi_gene,True,581,BAX,"BCL2 associated X, apoptosis regulator",,Homo sapiens,human,BAX
27488203,abstract,Gene,Bcl-2,BCL2,596,ncbi_gene,True,596,BCL2,BCL2 apoptosis regulator,,Homo sapiens,human,BCL2
27488203,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True,3091,HIF1A,hypoxia inducible factor 1 subunit alpha,,Homo sapiens,human,HIF1A
27488203,abstract,Gene,Bax,BAX,581,ncbi_gene,True,581,BAX,"BCL2 associated X, apoptosis regulator",,Homo sapiens,human,BAX
27488203,abstract,Gene,Bcl-2,BCL2,596,ncbi_gene,True,596,BCL2,BCL2 apoptosis regulator,,Homo sapiens,human,BCL2
27488203,abstract,Gene,caspase 3,CASP3,836,ncbi_gene,True,836,CASP3,caspase 3,,Homo sapiens,human,CASP3
27488203,abstract,Gene,PARP,COL11A2,1302,ncbi_gene,True,1302,COL11A2,collagen type XI alpha 2 chain,,Homo sapiens,human,COL11A2
27488203,abstract,Gene,CB1,CNR1,1268,ncbi_gene,True,1268,CNR1,cannabinoid receptor 1,,Homo sapiens,human,CNR1
27488203,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True,3091,HIF1A,hypoxia inducible factor 1 subunit alpha,,Homo sapiens,human,HIF1A
27521227,abstract,Gene,vimentin,VIM,7431,ncbi_gene,True,7431,VIM,vimentin,,Homo sapiens,human,VIM
27521227,abstract,Gene,CD133,PROM1,8842,ncbi_gene,True,8842,PROM1,prominin 1,,Homo sapiens,human,PROM1
27521227,abstract,Gene,CD133,PROM1,8842,ncbi_gene,True,8842,PROM1,prominin 1,,Homo sapiens,human,PROM1
