GeneID,Symbol,TaxID,PathwaySource,PathwayID,PathwayName
18033,Nfkb1,10090,kegg,mmu05142,Chagas disease - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05145,Toxoplasmosis - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05146,Amoebiasis - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05152,Tuberculosis - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05160,Hepatitis C - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05161,Hepatitis B - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05162,Measles - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05163,Human cytomegalovirus infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05164,Influenza A - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05165,Human papillomavirus infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05168,Herpes simplex virus 1 infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05169,Epstein-Barr virus infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05171,Coronavirus disease - COVID-19 - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05200,Pathways in cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05202,Transcriptional misregulation in cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05203,Viral carcinogenesis - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05206,MicroRNAs in cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05212,Pancreatic cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05215,Prostate cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05220,Chronic myeloid leukemia - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05221,Acute myeloid leukemia - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05222,Small cell lung cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05321,Inflammatory bowel disease - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05415,Diabetic cardiomyopathy - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05417,Lipid and atherosclerosis - Mus musculus (mouse)
18033,Nfkb1,10090,kegg,mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (mouse)
5329,PLAUR,9606,kegg,hsa04610,Complement and coagulation cascades - Homo sapiens (human)
5329,PLAUR,9606,kegg,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
5329,PLAUR,9606,pid,arf6downstreampathway,Arf6 downstream pathway
5329,PLAUR,9606,pid,fgf_pathway,FGF signaling pathway
5329,PLAUR,9606,pid,fra_pathway,Validated transcriptional targets of AP1 family members Fra1 and Fra2
5329,PLAUR,9606,pid,integrin1_pathway,Beta1 integrin cell surface interactions
5329,PLAUR,9606,pid,integrin2_pathway,Beta2 integrin cell surface interactions
5329,PLAUR,9606,pid,integrin3_pathway,Beta3 integrin cell surface interactions
5329,PLAUR,9606,pid,integrin5_pathway,Beta5 beta6 beta7 and beta8 integrin cell surface interactions
5329,PLAUR,9606,pid,upa_upar_pathway,Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling
5329,PLAUR,9606,wikipathways,WP2572,Primary focal segmental glomerulosclerosis (FSGS)
5329,PLAUR,9606,wikipathways,WP2806,Complement system
5329,PLAUR,9606,wikipathways,WP3888,VEGFA-VEGFR2 Signaling Pathway
5329,PLAUR,9606,wikipathways,WP558,Complement and Coagulation Cascades
100003922,p2ry1,7955,reactome,R-DRE-109582,Hemostasis
100003922,p2ry1,7955,reactome,R-DRE-162582,Signal Transduction
100003922,p2ry1,7955,reactome,R-DRE-372790,Signaling by GPCR
100003922,p2ry1,7955,reactome,R-DRE-373076,Class A/1 (Rhodopsin-like receptors)
100003922,p2ry1,7955,reactome,R-DRE-388396,GPCR downstream signalling
100003922,p2ry1,7955,reactome,R-DRE-392518,Signal amplification
100003922,p2ry1,7955,reactome,R-DRE-416476,G alpha (q) signalling events
100003922,p2ry1,7955,reactome,R-DRE-417957,P2Y receptors
100003922,p2ry1,7955,reactome,R-DRE-418038,Nucleotide-like (purinergic) receptors
100003922,p2ry1,7955,reactome,R-DRE-418592,ADP signalling through P2Y purinoceptor 1
100003922,p2ry1,7955,reactome,R-DRE-500792,GPCR ligand binding
100003922,p2ry1,7955,reactome,R-DRE-76002,"Platelet activation, signaling and aggregation"
959,CD40LG,9606,biocarta,cd40pathway,cd40l signaling pathway
959,CD40LG,9606,kegg,hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa04514,Cell adhesion molecules - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa04672,Intestinal immune network for IgA production - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05144,Malaria - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05145,Toxoplasmosis - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05310,Asthma - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05330,Allograft rejection - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05340,Primary immunodeficiency - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05416,Viral myocarditis - Homo sapiens (human)
959,CD40LG,9606,kegg,hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
959,CD40LG,9606,pid,cd40_pathway,CD40/CD40L signaling
959,CD40LG,9606,pid,il4_2pathway,IL4-mediated signaling events
959,CD40LG,9606,pid,integrin2_pathway,Beta2 integrin cell surface interactions
959,CD40LG,9606,pid,nfat_tfpathway,Calcineurin-regulated NFAT-dependent transcription in lymphocytes
959,CD40LG,9606,pid,tcrcalciumpathway,Calcium signaling in the CD4+ TCR pathway
959,CD40LG,9606,wikipathways,WP2328,Allograft Rejection
959,CD40LG,9606,wikipathways,WP3617,Photodynamic therapy-induced NF-kB survival signaling
959,CD40LG,9606,wikipathways,WP3863,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection
959,CD40LG,9606,wikipathways,WP4298,Acute viral myocarditis
959,CD40LG,9606,wikipathways,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3"
959,CD40LG,9606,wikipathways,WP4494,Selective expression of chemokine receptors during T-cell polarization
959,CD40LG,9606,wikipathways,WP453,Inflammatory Response Pathway
24225,Bdnf,10116,reactome,R-RNO-1257604,PIP3 activates AKT signaling
24225,Bdnf,10116,reactome,R-RNO-162582,Signal Transduction
24225,Bdnf,10116,reactome,R-RNO-166520,Signaling by NTRKs
24225,Bdnf,10116,reactome,R-RNO-199418,Negative regulation of the PI3K/AKT network
24225,Bdnf,10116,reactome,R-RNO-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
24225,Bdnf,10116,reactome,R-RNO-9006115,Signaling by NTRK2 (TRKB)
24225,Bdnf,10116,reactome,R-RNO-9006925,Intracellular signaling by second messengers
24225,Bdnf,10116,reactome,R-RNO-9006934,Signaling by Receptor Tyrosine Kinases
24225,Bdnf,10116,reactome,R-RNO-9026527,Activated NTRK2 signals through PLCG1
24225,Bdnf,10116,reactome,R-RNO-9028731,Activated NTRK2 signals through FRS2 and FRS3
24225,Bdnf,10116,reactome,R-RNO-9032500,Activated NTRK2 signals through FYN
24225,Bdnf,10116,reactome,R-RNO-9032759,NTRK2 activates RAC1
66026,Trpv4,10116,reactome,R-RNO-2672351,Stimuli-sensing channels
66026,Trpv4,10116,reactome,R-RNO-3295583,TRP channels
66026,Trpv4,10116,reactome,R-RNO-382551,Transport of small molecules
66026,Trpv4,10116,reactome,R-RNO-8953897,Cellular responses to stimuli
66026,Trpv4,10116,reactome,R-RNO-983712,Ion channel transport
66026,Trpv4,10116,reactome,R-RNO-9855142,Cellular responses to mechanical stimuli
66026,Trpv4,10116,reactome,R-RNO-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
66026,Trpv4,10116,reactome,R-RNO-9860931,Response of endothelial cells to shear stress
54263,Kcnn3,10116,reactome,R-RNO-112316,Neuronal System
54263,Kcnn3,10116,reactome,R-RNO-1296052,Ca2+ activated K+ channels
54263,Kcnn3,10116,reactome,R-RNO-1296071,Potassium Channels
280846,LTF,9913,reactome,R-BTA-168249,Innate Immune System
280846,LTF,9913,reactome,R-BTA-168256,Immune System
280846,LTF,9913,reactome,R-BTA-6798695,Neutrophil degranulation
280846,LTF,9913,reactome,R-BTA-6799990,Metal sequestration by antimicrobial proteins
280846,LTF,9913,reactome,R-BTA-6803157,Antimicrobial peptides
12370,Casp8,10090,kegg,mmu04115,p53 signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04210,Apoptosis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04215,Apoptosis - multiple species - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04217,Necroptosis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04620,Toll-like receptor signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04621,NOD-like receptor signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04622,RIG-I-like receptor signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04625,C-type lectin receptor signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04657,IL-17 signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04668,TNF signaling pathway - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu04936,Alcoholic liver disease - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05010,Alzheimer disease - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05016,Huntington disease - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05132,Salmonella infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05134,Legionellosis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05142,Chagas disease - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05145,Toxoplasmosis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05152,Tuberculosis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05160,Hepatitis C - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05161,Hepatitis B - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05162,Measles - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05163,Human cytomegalovirus infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05164,Influenza A - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05165,Human papillomavirus infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05168,Herpes simplex virus 1 infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05169,Epstein-Barr virus infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05200,Pathways in cancer - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05203,Viral carcinogenesis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05416,Viral myocarditis - Mus musculus (mouse)
12370,Casp8,10090,kegg,mmu05417,Lipid and atherosclerosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04115,p53 signaling pathway - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04151,PI3K-Akt signaling pathway - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04210,Apoptosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04215,Apoptosis - multiple species - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04370,VEGF signaling pathway - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu04919,Thyroid hormone signaling pathway - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05010,Alzheimer disease - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05012,Parkinson disease - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05016,Huntington disease - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05020,Prion disease - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05134,Legionellosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05145,Toxoplasmosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05152,Tuberculosis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05160,Hepatitis C - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05161,Hepatitis B - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05162,Measles - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05163,Human cytomegalovirus infection - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05164,Influenza A - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05168,Herpes simplex virus 1 infection - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05169,Epstein-Barr virus infection - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05200,Pathways in cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05210,Colorectal cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05212,Pancreatic cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05213,Endometrial cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05215,Prostate cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05222,Small cell lung cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05223,Non-small cell lung cancer - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05416,Viral myocarditis - Mus musculus (mouse)
12371,Casp9,10090,kegg,mmu05417,Lipid and atherosclerosis - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu03030,DNA replication - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu03410,Base excision repair - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu03420,Nucleotide excision repair - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu03430,Mismatch repair - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu04110,Cell cycle - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu04530,Tight junction - Mus musculus (mouse)
18538,Pcna,10090,kegg,mmu05161,Hepatitis B - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04068,FoxO signaling pathway - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04210,Apoptosis - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04217,Necroptosis - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu05132,Salmonella infection - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu05164,Influenza A - Mus musculus (mouse)
22035,Tnfsf10,10090,kegg,mmu05417,Lipid and atherosclerosis - Mus musculus (mouse)
4137,MAPT,9606,biocarta,biopeptidespathway,bioactive peptide induced signaling pathway
4137,MAPT,9606,biocarta,p35alzheimerspathway,deregulation of cdk5 in alzheimers disease
4137,MAPT,9606,kegg,hsa04010,MAPK signaling pathway - Homo sapiens (human)
4137,MAPT,9606,kegg,hsa05010,Alzheimer disease - Homo sapiens (human)
4137,MAPT,9606,kegg,hsa05012,Parkinson disease - Homo sapiens (human)
4137,MAPT,9606,kegg,hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
4137,MAPT,9606,pid,lkb1_pathway,LKB1 signaling events
4137,MAPT,9606,pid,lysophospholipid_pathway,LPA receptor mediated events
4137,MAPT,9606,pid,p38gammadeltapathway,Signaling mediated by p38-gamma and p38-delta
4137,MAPT,9606,pid,reelinpathway,Reelin signaling pathway
4137,MAPT,9606,wikipathways,WP127,IL-5 signaling pathway
4137,MAPT,9606,wikipathways,WP2038,Regulation of Microtubule Cytoskeleton
4137,MAPT,9606,wikipathways,WP2059,"Alzheimer,s disease"
4137,MAPT,9606,wikipathways,WP2380,Brain-derived neurotrophic factor (BDNF) signaling pathway
4137,MAPT,9606,wikipathways,WP304,Kit receptor signaling pathway
4137,MAPT,9606,wikipathways,WP3286,Copper homeostasis
4137,MAPT,9606,wikipathways,WP382,MAPK Signaling Pathway
4137,MAPT,9606,wikipathways,WP49,IL-2 signaling pathway
4137,MAPT,9606,wikipathways,WP61,Notch Signaling Pathway Netpath
1958,EGR1,9606,biocarta,cdk5pathway,phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway
1958,EGR1,9606,kegg,hsa04371,Apelin signaling pathway - Homo sapiens (human)
1958,EGR1,9606,kegg,hsa04912,GnRH signaling pathway - Homo sapiens (human)
1958,EGR1,9606,kegg,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
1958,EGR1,9606,kegg,hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
1958,EGR1,9606,kegg,hsa05020,Prion disease - Homo sapiens (human)
1958,EGR1,9606,kegg,hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
1958,EGR1,9606,netpath,Pathway_Oncostatin_M,Oncostatin_M
1958,EGR1,9606,netpath,Pathway_TCR,TCR
1958,EGR1,9606,pid,ap1_pathway,AP-1 transcription factor network
1958,EGR1,9606,pid,ar_tf_pathway,Regulation of Androgen receptor activity
1958,EGR1,9606,pid,cd8tcrdownstreampathway,Downstream signaling in na&#xef;ve CD8+ T cells
1958,EGR1,9606,pid,erbb1_downstream_pathway,ErbB1 downstream signaling
1958,EGR1,9606,pid,mapktrkpathway,Trk receptor signaling mediated by the MAPK pathway
1958,EGR1,9606,pid,met_pathway,Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)
1958,EGR1,9606,pid,nfat_tfpathway,Calcineurin-regulated NFAT-dependent transcription in lymphocytes
1958,EGR1,9606,pid,pi3kplctrkpathway,Trk receptor signaling mediated by PI3K and PLC-gamma
1958,EGR1,9606,pid,prlsignalingeventspathway,Signaling events mediated by PRL
1958,EGR1,9606,pid,reg_gr_pathway,Glucocorticoid receptor regulatory network
1958,EGR1,9606,wikipathways,WP2032,Thyroid stimulating hormone (TSH) signaling pathway
1958,EGR1,9606,wikipathways,WP2374,Oncostatin M Signaling Pathway
1958,EGR1,9606,wikipathways,WP2380,Brain-derived neurotrophic factor (BDNF) signaling pathway
1958,EGR1,9606,wikipathways,WP2431,Spinal Cord Injury
1958,EGR1,9606,wikipathways,WP2882,Nuclear Receptors Meta-Pathway
1958,EGR1,9606,wikipathways,WP2884,NRF2 pathway
1958,EGR1,9606,wikipathways,WP3299,let-7 inhibition of ES cell reprogramming
1958,EGR1,9606,wikipathways,WP34,Ovarian infertility
1958,EGR1,9606,wikipathways,WP3527,Pre-implantation embryo
1958,EGR1,9606,wikipathways,WP3888,VEGFA-VEGFR2 Signaling Pathway
1958,EGR1,9606,wikipathways,WP4659,Gastrin signaling pathway
1958,EGR1,9606,wikipathways,WP481,Insulin Signaling
1958,EGR1,9606,wikipathways,WP706,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways
1958,EGR1,9606,wikipathways,WP734,Serotonin Receptor 4-6-7 and NR3C Signaling
23237,ARC,9606,kegg,hsa05031,Amphetamine addiction - Homo sapiens (human)
23237,ARC,9606,wikipathways,WP3676,BDNF-TrkB Signaling
23237,ARC,9606,wikipathways,WP3944,Serotonin and anxiety-related events
23237,ARC,9606,wikipathways,WP3947,Serotonin and anxiety
23237,ARC,9606,wikipathways,WP4539,Synaptic signaling pathways associated with autism spectrum disorder
23237,ARC,9606,wikipathways,WP4549,Fragile X Syndrome
23237,ARC,9606,wikipathways,WP4875,Disruption of postsynaptic signaling by CNV
5295,PIK3R1,9606,biocarta,achpathway,role of nicotinic acetylcholine receptors in the regulation of apoptosis
5295,PIK3R1,9606,biocarta,aktpathway,akt signaling pathway
5295,PIK3R1,9606,biocarta,arfpathway,tumor suppressor arf inhibits ribosomal biogenesis
5295,PIK3R1,9606,biocarta,badpathway,regulation of bad phosphorylation
5295,PIK3R1,9606,biocarta,bcellsurvivalpathway,b cell survival pathway
5295,PIK3R1,9606,biocarta,biopeptidespathway,bioactive peptide induced signaling pathway
5295,PIK3R1,9606,biocarta,cdc42racpathway,role of pi3k subunit p85 in regulation of actin organization and cell migration
5295,PIK3R1,9606,biocarta,crebpathway,transcription factor creb and its extracellular signals
5295,PIK3R1,9606,biocarta,ctcfpathway,ctcf: first multivalent nuclear factor
5295,PIK3R1,9606,biocarta,ctla4pathway,the co-stimulatory signal during t-cell activation
5295,PIK3R1,9606,biocarta,cxcr4pathway,cxcr4 signaling pathway
5295,PIK3R1,9606,biocarta,ecmpathway,erk and pi-3 kinase are necessary for collagen binding in corneal epithelia
5295,PIK3R1,9606,biocarta,edg1pathway,phospholipids as signalling intermediaries
5295,PIK3R1,9606,biocarta,egfpathway,egf signaling pathway
5295,PIK3R1,9606,biocarta,eif4pathway,regulation of eif-4e and p70s6 kinase
5295,PIK3R1,9606,biocarta,erk5pathway,role of erk5 in neuronal survival pathway
5295,PIK3R1,9606,biocarta,fcer1pathway,fc epsilon receptor i signaling in mast cells
5295,PIK3R1,9606,biocarta,gcrpathway,corticosteroids and cardioprotection
5295,PIK3R1,9606,biocarta,ghpathway,growth hormone signaling pathway
5295,PIK3R1,9606,biocarta,gleevecpathway,inhibition of cellular proliferation by gleevec
5295,PIK3R1,9606,biocarta,gsk3pathway,inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages
5295,PIK3R1,9606,biocarta,hcmvpathway,human cytomegalovirus and map kinase pathways
5295,PIK3R1,9606,biocarta,hdacpathway,control of skeletal myogenesis by hdac and calcium/calmodulin-dependent kinase (camk)
5295,PIK3R1,9606,biocarta,her2pathway,role of erbb2 in signal transduction and oncology
5295,PIK3R1,9606,biocarta,igf1mtorpathway,skeletal muscle hypertrophy is regulated via akt-mtor pathway
5295,PIK3R1,9606,biocarta,igf1pathway,igf-1 signaling pathway
5295,PIK3R1,9606,biocarta,igf1rpathway,multiple antiapoptotic pathways from igf-1r signaling lead to bad phosphorylation
5295,PIK3R1,9606,biocarta,il2rbpathway,il-2 receptor beta chain in t cell activation
5295,PIK3R1,9606,biocarta,il7pathway,il-7 signal transduction
5295,PIK3R1,9606,biocarta,insulinpathway,insulin signaling pathway
5295,PIK3R1,9606,biocarta,longevitypathway,the igf-1 receptor and longevity
5295,PIK3R1,9606,biocarta,mtorpathway,mtor signaling pathway
5295,PIK3R1,9606,biocarta,nfatpathway,nfat and hypertrophy of the heart 
5295,PIK3R1,9606,biocarta,ngfpathway,nerve growth factor pathway (ngf)
5295,PIK3R1,9606,biocarta,nkcellspathway,ras-independent pathway in nk cell-mediated cytotoxicity
5295,PIK3R1,9606,biocarta,no1pathway,actions of nitric oxide in the heart
5295,PIK3R1,9606,biocarta,par1pathway,thrombin signaling and protease-activated receptors
5295,PIK3R1,9606,biocarta,pdgfpathway,pdgf signaling pathway
5295,PIK3R1,9606,biocarta,plcpathway,phospholipase c signaling pathway
5295,PIK3R1,9606,biocarta,ptenpathway,pten dependent cell cycle arrest and apoptosis
5295,PIK3R1,9606,biocarta,rac1pathway,rac1 cell motility signaling pathway
5295,PIK3R1,9606,biocarta,raccycdpathway,influence of ras and rho proteins on g1 to s transition
5295,PIK3R1,9606,biocarta,raspathway,ras signaling pathway
5295,PIK3R1,9606,biocarta,tcrpathway,t cell receptor signaling pathway
5295,PIK3R1,9606,biocarta,tffpathway,trefoil factors initiate mucosal healing
5295,PIK3R1,9606,biocarta,tpopathway,tpo signaling pathway
5295,PIK3R1,9606,biocarta,trkapathway,trka receptor signaling pathway
5295,PIK3R1,9606,biocarta,vegfpathway,vegf hypoxia and angiogenesis
5295,PIK3R1,9606,humancyc,PWY-6352,3-phosphoinositide biosynthesis
5295,PIK3R1,9606,humancyc,PWY-6371,superpathway of inositol phosphate compounds
5295,PIK3R1,9606,kegg,hsa04012,ErbB signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04014,Ras signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04015,Rap1 signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04024,cAMP signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04062,Chemokine signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04068,FoxO signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04140,Autophagy - animal - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04150,mTOR signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04152,AMPK signaling pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04210,Apoptosis - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04211,Longevity regulating pathway - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04213,Longevity regulating pathway - multiple species - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04218,Cellular senescence - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04360,Axon guidance - Homo sapiens (human)
5295,PIK3R1,9606,kegg,hsa04370,VEGF signaling pathway - Homo sapiens (human)
